id,pop,esalc_190_avg,esalc_160_avg,esalc_150_avg,esalc_140_avg,esalc_130_avg,esalc_40_avg,esalc_11_avg,wdpa_dist_avg,coastline_dist_avg,inland_water_dist_avg,waterbodies_dist_avg,road_intr_dist_avg,highway_dist_avg,elevation_avg,nightlights_avg,built_v_avg,built_s_avg,dens,lon,lat
11,6744,2.2531138075514,10.33692773266623,77.30487888232722,25.084095445100612,1.8133652788030403,12.79781311515748,-1.2509505037456254,207.61888943569554,7.701310285433071,0.5970717435955272,1.30848769941355,5.071289916885389,3.677851425798338,4.625500669838146,0.0925966598230397,327.660542432196,131.18293416447943,2.9501312335958003,105.14047800,10.79697708
12,9989,2.9675734605246444,4.224453561674289,82.94470909552845,18.18358184070122,1.4760620613408282,6.479646015942581,-0.47050305498324757,206.68927845528455,14.10403367949695,0.1967672797722545,0.2398272413548415,1.5763170195788871,0.3601260301543445,4.836869898850356,0.8868882093972307,1683.1493902439024,463.7705792682927,10.151422764227643,105.07848524,10.78414455
13,10078,3.77927735936251,6.7448947092326135,75.66994529376498,24.00142542216227,2.8402157180505596,10.281848739758193,-1.9546442923785972,202.68440247801757,7.802064598321343,0.5878373473096523,2.1772794654901078,3.404318732513989,2.503144554668765,4.8831149923810955,0.15155456201445094,295.9392486011191,100.23647956634693,2.013988808952838,105.12020242,10.83710739
14,10907,1.6121654681014528,7.514405232279693,80.54574253671775,22.28529094827586,2.0375971885476534,9.901927806712964,-0.5033167891423213,208.61745689655172,11.036541896152618,0.26798849483407167,0.2505389490042305,3.0809683184666348,0.9392286278735632,5.403395144875479,0.4801097104984834,1268.177203065134,403.1602011494253,6.964878671775224,105.11694997,10.77875364
15,17411,2.527100548893623,13.858550371083012,98.71150872732271,57.781585005497526,4.331417878556212,7.234403990860363,-2.2558607171694613,259.49792124793845,3.8092447021887024,0.518891706251718,2.648153496942001,1.5528259109572566,0.7336890842968321,3.7135512408088234,0.34971950000429497,878.7932930181419,280.46270272127543,4.78587135788895,105.48853923,10.43275371
16,13232,1.8536217266180897,7.249950824438971,95.42195197044335,63.521466201423095,1.3205193580665024,1.6040574915760126,-0.3310142312470067,260.2416529830323,1.6457711957358374,0.5610519935344828,0.09018993325486624,2.1305599118688425,0.7749392254207718,5.457531557881773,0.568936920583607,1101.3814997263273,416.7487000547345,7.242474001094691,105.55600116,10.45570504
17,11064,0.18426641756600706,19.05303019502737,88.09157590100365,53.39807752623175,4.425671208513914,14.403894132071168,-0.06771166307212663,244.1519445711679,2.6572847018276686,0.32460949194692346,0.3550912341932311,0.39188320967402773,0.0973978181825067,6.280494411496351,7.35650634765625,15348.195255474453,1779.045848540146,40.37956204379562,105.40475785,10.54685488
18,17876,1.3799701288902586,10.132411989439897,100.08187569780424,61.29098436918496,4.5832996545869,5.949148242696316,-1.2395470196490044,262.83617882396726,4.718532299613882,0.5744380404348484,1.1840955693791868,1.352872700153517,0.7508876106310476,4.401222901935244,0.5913239490777354,1247.7419985113509,377.3537402307406,6.652772608857462,105.52481409,10.41516558
19,19431,0.9268393938457736,14.42446629387049,105.61668159911024,57.91206979115176,9.54670218271132,11.801960076309935,-0.7866831245365793,266.48467622343054,3.1204094804282008,0.5005719443682805,1.2383776752888656,1.4557306550837246,0.6968042559395081,4.819477377347998,1.63587614503522,2860.407810182897,557.6743079584775,9.605042016806722,105.49777449,10.36671539
20,18962,1.2381940859115232,16.342670342373232,103.65446410016625,55.182668329177055,6.405480439526184,11.582682291666666,-1.0076155436603802,263.069279925187,1.6228432215360038,0.3701700034581515,1.4827115763650769,1.1503186816487427,0.3978832114862583,4.679888819617623,1.3944856892599231,2353.8331255195344,557.6825644222777,7.881130507065669,105.47017836,10.38876132
21,25256,1.0164026653265323,21.14175260602281,89.08209528688525,50.60427432287955,5.542828147273699,17.45538021204562,-0.8238289602637205,243.01766304347825,2.3515879059381684,0.6457348998240378,0.5619476383614354,2.0262523387384177,1.584062680973806,4.954318035014255,1.2225668071765858,2425.488952245189,538.663266215253,9.000712758374911,105.37567011,10.54643195
22,17155,1.49414006461601,21.091462138963276,91.71598245026779,52.262427075363426,3.4535942281943384,13.320529181809487,-1.3786224155090379,247.93336361897474,4.7138014357785005,0.6814476194140924,0.675028374109363,2.6831247086003254,1.5193526743018362,3.7950074269558147,0.47116436772247994,1163.7505738332059,264.6623469778118,6.562739097169089,105.41074236,10.51159690
